,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
13536,13429,16930,16624,13499,13991,0.22806507854308777,0.2020690211510413,0.18451376025999802,0.2069788074653075,0.1783733325805655
13538,14589,16339,17018,14970,17374,0.24222735083958005,0.21114884437340725,0.19317831995914678,0.2176314843322399,0.13581400049562595
13544,15120,16627,18116,15987,16781,0.12136755173357591,0.17457313593217813,0.1394819454679747,0.4197695978826745,0.14480776898359676
13546,16256,17140,13216,15280,13826,0.18993384373864658,0.21011174657329448,0.1978622856319327,0.20936026486409637,0.19273185919202993
13549,18183,13720,14682,14217,17512,0.1953756865688584,0.20127879620161448,0.2078655501164667,0.18849854302922645,0.20698142408383394
13557,12421,13003,12665,12528,12679,0.19882637000081357,0.2029578337987663,0.18625436895049088,0.21376297644822093,0.19819845080170828
13558,15492,13359,16169,18096,15787,0.19601134844549425,0.15539191372504124,0.22591468856790556,0.251134938105388,0.17154711115617102
13565,18227,16359,13513,16849,16232,0.2161220538154759,0.23130775211618032,0.21003504087108382,0.14240594748622662,0.20012920571103332
13566,13754,16574,14911,15965,15075,0.18904628276748897,0.20995247779463616,0.20250140108284273,0.20653431818545429,0.1919655201695779
13569,16432,16401,13135,18118,17186,0.2026202141627002,0.19428599892846135,0.20553721018776944,0.19201936653329962,0.20553721018776944
13571,16432,17186,18118,13135,14961,0.19809978303470807,0.19585475814701883,0.2007264429389453,0.19585475814701883,0.20946425773230903
13573,14681,17204,16917,13821,16728,0.4012794745690829,0.12780170636921914,0.16946004653908361,0.1700788923473437,0.13137988017527055
13575,18122,18053,16561,16589,15744,0.2357501693891463,0.18129777749668807,0.239552397877904,0.15909888158245447,0.1843007736538071
13576,17925,15587,13132,13750,16210,0.18626737038964125,0.2062773315817218,0.20548623771774974,0.20574012710557515,0.19622893320531196
13577,14709,16180,17581,13534,16458,0.19651849729647802,0.19167085933446848,0.19892766997289033,0.20618225062642326,0.2067007227697399
13579,12897,13807,15661,14760,12945,0.2331496138062822,0.16370876189985586,0.24273536255438746,0.16796164575591496,0.19244461598355944
13587,17174,14566,16468,14655,16748,0.153509375228487,0.16833617187151462,0.3364854592747057,0.1583625154712771,0.18330647815401557
13588,13743,16686,15358,16464,17272,0.2348962787665568,0.18695413359333726,0.1992821523085044,0.18561726123226366,0.1932501740993378
13589,16625,16987,13934,17956,14681,0.20304670757958326,0.1681732111457603,0.2497752954962913,0.20876309872170823,0.17024168705665696
13590,18061,15717,14633,16610,12831,0.1821052020183543,0.1800019610856574,0.19719093329440224,0.18189677078519897,0.2588051328163871
13592,16881,13082,13414,12864,17187,0.21469376951292704,0.1922619492710757,0.21425129217563146,0.1975951254480984,0.18119786359226744
13599,18017,14482,14520,17029,13751,0.19764781658026098,0.207485890029148,0.19764781658026098,0.19764781658026098,0.19957066023006903
13601,16174,17866,15579,16734,14163,0.17006384346925885,0.19554623743568944,0.19972959778572827,0.2507031492147387,0.1839571720945848
13606,16999,12733,14981,16006,16552,0.22169981160393698,0.2064953391640385,0.18062649918685475,0.20793319687750617,0.18324515316766357
13610,16928,17858,13382,13645,16407,0.2164574604212885,0.21410032710086463,0.16676770813677194,0.18065527797438488,0.22201922636669
13614,16183,16033,16561,17507,15049,0.16006891989312225,0.17200350140934112,0.2027656206125414,0.1850091672933851,0.2801527907916102
13617,14512,17115,14536,13976,14985,0.18371397288451974,0.19503146100893468,0.18861740718135603,0.21811573772026943,0.21452142120491996
13623,13819,18185,14560,13027,18251,0.18041948201722974,0.21832144305427306,0.2559320786519474,0.19934370960142905,0.14598328667512084
13629,14482,16456,14887,12990,13228,0.19350587581235376,0.19054371678021373,0.18481589861805173,0.23585017467739786,0.19528433411198295
13632,15705,15149,13001,14964,14987,0.20125377606377343,0.1966883518213799,0.1977534981311404,0.19928923843388502,0.2050151355498212
13634,14442,17463,16952,13168,14504,0.18298132079205823,0.2113762769635058,0.22435867197337797,0.16859035102142292,0.21269337924963508
13636,17615,16596,17805,13874,14344,0.18430690973863673,0.1888396022655795,0.19650543661571493,0.23791305482125727,0.1924349965588115
13637,16639,16218,16477,14587,17682,0.19169419443850824,0.2018429416128501,0.18710670038881352,0.20710396855702135,0.2122521950028069
13643,14680,13689,16458,14709,13048,0.174791495344639,0.27595702770466773,0.18465544167095668,0.19516835254310372,0.1694276827366329
13644,18237,17456,13940,14221,13210,0.18101558945228216,0.18682636482590995,0.19934437490574186,0.19249166589624397,0.2403220049198221
13647,17091,13722,16160,15674,15093,0.19162756242659276,0.19825456722405504,0.20970087087038192,0.19142297519295223,0.2089940242860181
13650,12937,12820,17616,15469,18172,0.1891056799590054,0.22196515421960375,0.19121230131734981,0.1921530128622206,0.20556385164182048
13652,16754,16333,13308,15193,16085,0.2134574287124328,0.1916396981609656,0.2089280453840359,0.19447272347963804,0.19150210426292757
13654,15675,16287,16607,13395,16969,0.23216970483827934,0.20705996367315488,0.18499634602462656,0.19064419628095208,0.18512978918298714
13657,13414,13082,13592,16881,12864,0.21416918961998777,0.191886944056931,0.18155538146264155,0.21474562958282456,0.19764285527761513
13658,13722,17091,14709,18257,13308,0.19135573467657185,0.21794189309119544,0.19171580482551726,0.21003066716351249,0.1889559002432031
13668,18198,15705,14964,17146,15361,0.19714282650466894,0.20142572842569353,0.20021166403760288,0.20743518177069736,0.19378459926133731
13669,15206,14803,13059,15843,17991,0.21549120470390215,0.20098543910744993,0.18647895525828811,0.1999111122059574,0.19713328872440242
13680,14738,15044,13982,14628,13434,0.20063585471373563,0.18916962533931794,0.18926636912909287,0.20561751580861123,0.21531063500924238
13681,18169,17790,17122,13947,16350,0.17762563771723744,0.18665411556166547,0.20805278131535887,0.2559516566571966,0.17171580874854156
13685,13354,15663,15755,13233,13536,0.19544516619257396,0.21416440006523707,0.22001378078464798,0.19124202887982028,0.17913462407772074
13692,16160,12540,15640,15179,15093,0.19018031508509203,0.1974957991236653,0.19853627173139918,0.18956572672562258,0.22422188733422088
13694,13534,13242,13238,15719,17581,0.19694737527301032,0.19753013222887192,0.2027972656029914,0.19667847603879807,0.20604675085632826
13695,15705,15361,14964,15938,18198,0.1983130089309874,0.19393628870545582,0.197955168305822,0.21110526221924147,0.19869027183849347
13700,15855,13686,15232,16451,14389,0.2905937749857304,0.17960370585342045,0.17049783104727184,0.180517405336163,0.17878728277741424
13704,15776,16316,16145,16558,14214,0.2006194119250193,0.1826448416109061,0.20064225690540005,0.22955690928210443,0.18653658027656997
13709,17416,14700,16011,15462,12878,0.20284965433943702,0.20092067634801353,0.2035056127147988,0.18356737349557617,0.20915668310217453
13717,13189,17514,18193,15641,13963,0.19496681418528633,0.18486419150535174,0.21695575733473932,0.19270889578777128,0.2105043411868513
13719,12968,14541,15528,17905,15825,0.20692664325530558,0.18194597302701432,0.2141316399686391,0.2100755133475211,0.1869202304015199
13725,14013,15241,13266,12597,12582,0.1829248413167664,0.19675689736669955,0.18225914709842814,0.20009918319029366,0.23795993102781224
13726,15181,15433,12348,12937,17940,0.1766747807552698,0.24030816818777814,0.1972101745132597,0.17355368121331669,0.21225319533037565
13728,12901,14005,16094,13027,16745,0.1933619869085677,0.2097517190237341,0.2088409295501771,0.198570780334562,0.18947458418295904
13735,18016,16394,15201,17750,14056,0.18266639726307282,0.18896537407371933,0.2030077405088428,0.23160050423020448,0.19375998392416063
13742,17516,13308,15093,16464,17597,0.19727312938618438,0.20774903842981898,0.20616632141076954,0.195651213691174,0.19316029708205318
13750,15587,13576,13132,16210,17925,0.19675607958648128,0.20323736004775902,0.20382258573742115,0.20123125181634677,0.1949527228119917
13755,17601,15976,17864,16113,17795,0.200129604810982,0.18007774206764057,0.20424135095116613,0.215256013383133,0.20029528878707845
13756,15903,13767,12791,17615,15350,0.19742009619976772,0.22629015451208723,0.20439545064436643,0.19441972251189032,0.17747457613188825
13758,15847,13069,15118,13316,13062,0.20023941231807435,0.1992587409960008,0.2007523415803571,0.19960072481021957,0.2001487802953483
13759,16135,12738,13774,13572,17501,0.1813007448273964,0.21737171722764295,0.1947034901897926,0.21555043678765665,0.19107361096751138
13760,14875,16698,13043,13072,17358,0.19804578972360357,0.17966051162440796,0.20358443130034948,0.2444478321731546,0.17426143517848436
13761,16523,14447,14188,17226,18064,0.18421294666430763,0.18877064673458427,0.19747118580626444,0.23153288194303578,0.1980123388518079
13767,18144,13756,13889,15350,13525,0.19632854748639264,0.19270606606250412,0.20592596658606352,0.22023786039278487,0.18480155947225493
13769,17640,17588,15247,16907,16013,0.20999637140105604,0.17496299165496468,0.15084539913195566,0.2937222839405424,0.1704729538714813
13772,16163,18242,17923,17723,16323,0.19023019586799253,0.19898453737265107,0.20363391195411826,0.20351744285112,0.20363391195411826
13777,12679,12871,13003,12665,15587,0.20446127828202845,0.20681987524258189,0.20863641666307284,0.1914656034622524,0.18861682635006446
13782,16054,15701,13715,14586,17576,0.20382116030738276,0.1447656956381382,0.2848853519495393,0.18811317604675853,0.17841461605818124
13784,18109,15412,14898,18155,14064,0.205027810500869,0.2011049221927776,0.20360445209793065,0.19299315613904242,0.19726965906938038
13791,16458,17594,12373,15216,13470,0.17513848377528493,0.18791875529900376,0.18177381270058734,0.251784109446818,0.20338483877830596
13798,12990,16458,16456,15719,13629,0.19399113401018836,0.21473062545677452,0.18737887036323958,0.204508292887154,0.1993910772826436
13804,16333,13308,17774,15308,13722,0.2001896206976499,0.20305030157104992,0.2053447681345209,0.19683256149636338,0.19458274810041581
13805,13563,14801,14407,16654,16841,0.188897779902183,0.22664492358497526,0.19108398759386597,0.19809513785412228,0.1952781710648534
13808,16427,18113,14090,16148,15668,0.22622471501352898,0.19344382124661777,0.19344382124661777,0.19344382124661777,0.19344382124661777
13812,15433,17866,16734,15145,15579,0.20594125571470456,0.17565153536318906,0.225196831488195,0.2138010931204083,0.17940928431350306
13813,13168,16581,16418,13296,12891,0.18855855633083088,0.1987964900447371,0.2234522644513506,0.16477011600383756,0.22442257316924394
13814,13930,12541,17147,12571,12736,0.21363035024952987,0.20726303164286078,0.21887599955774742,0.1814533774949294,0.17877724105493265
13815,15847,13316,15118,13069,13062,0.20063899809823096,0.19915306772193583,0.20030338961054817,0.20020336647105724,0.19970117809822782
13816,16511,18095,15246,17334,14082,0.2255945968733043,0.1834789766118145,0.1698060343409725,0.19232051844750025,0.22879987372640834
13817,12616,13716,12662,13812,12402,0.17077496950876636,0.2820820932476603,0.17097300151967498,0.18020833108897646,0.19596160463492185
13823,13120,13514,12891,17463,12497,0.2062013596361389,0.20028046541342753,0.19584116273235336,0.19844371612377826,0.199233296094302
13824,18218,17120,16883,17923,16518,0.20831797182742026,0.1865209288440681,0.2138929464045154,0.17606463592873448,0.21520351699526177
13827,17060,17739,17080,14428,16980,0.19771749566506197,0.200379807432495,0.2093871946178151,0.1985351684130272,0.19398033387160069
13831,17616,14548,14423,12871,18172,0.2151812919034219,0.21154529759759827,0.1824733705877256,0.1945697198524201,0.19623032005883415
13835,18041,12599,12437,17519,15738,0.1518373775417131,0.2078341136908332,0.17898135729811462,0.2568323975332045,0.2045147539361347
13846,13898,15607,17082,13666,12639,0.2405379140405041,0.2478719288764253,0.20249285001045353,0.1540285471394611,0.15506875993315591
13849,15226,16620,13226,13838,14652,0.18858687000058796,0.21699168887870332,0.2017366926822924,0.20524224913868572,0.18744249929973064
13854,17061,12956,15661,17923,12897,0.19531368998814833,0.1993419838987863,0.21632336831121687,0.18124031451904826,0.20778064328280021
13860,15967,12450,12625,15216,17816,0.19987397023260084,0.19152945610201033,0.2017327660071933,0.21598919837443603,0.1908746092837596
13862,16767,14911,13072,13319,14849,0.2026589233631248,0.2160225243573516,0.18728554644374756,0.2050941103162132,0.188938895519563
13865,15149,16184,12872,12956,17267,0.2029644444874259,0.2225968142643156,0.1918820573566972,0.19618834702003082,0.18636833687153048
13867,14373,17226,16250,13468,15763,0.25128844398324257,0.19149929711595076,0.17719453685276831,0.18807321118414314,0.19194451086389516
13870,15485,15070,14737,12873,15473,0.1896754999939636,0.18527781003961546,0.20377213352094303,0.21252822380084457,0.2087463326446334
13871,17040,14198,15938,18198,14397,0.19938618625989724,0.19644457133182314,0.19684354153775183,0.21429167673537555,0.19303402413515228
13875,17735,17139,17160,13309,16722,0.20513536126860696,0.20013978671696445,0.19403042984552862,0.20082800846716,0.1998664137017399
13880,13005,13842,14257,18074,17509,0.21179493810195793,0.18742227234590883,0.19704113192252393,0.21887025168319654,0.18487140594641271
13881,16499,13255,13450,17438,12435,0.17145002838437703,0.2990336120324807,0.17673802995162236,0.17219665892013644,0.18058167071138356
13882,17805,17787,18161,13305,17775,0.28943321318252807,0.1704708776265479,0.20903487123530828,0.15542864656808858,0.17563239138752723
13883,13421,12853,13305,14934,14852,0.19083647478758822,0.2153991961921452,0.20017056553243734,0.18057876568707337,0.21301499780075586
13890,14457,14840,17653,14414,15348,0.21478427810056047,0.19289156135476604,0.19803497793537164,0.21112891032720515,0.18316027228209675
13892,12421,18282,17339,13122,12566,0.17922476826821657,0.15582369086713446,0.21345523469103758,0.25694477332069976,0.19455153285291155
13894,18198,17391,13001,15938,17025,0.19394240644692534,0.2009416501185937,0.1985887465936917,0.19854235146201563,0.20798484537877368
13895,18074,18183,14682,13720,17512,0.1965611439127915,0.18522455914986927,0.2090515400393283,0.20038543202626496,0.20877732487174608
13899,13059,17410,15206,17434,16999,0.1812244655740925,0.2374151354854814,0.18803486809242273,0.20165112123483103,0.1916744096131722
13904,12895,14205,12736,16053,12738,0.21404044301030595,0.19972879277668343,0.1914505052839591,0.19462694861932736,0.2001533103097243
13911,18094,13082,16881,13414,12864,0.21007392668096966,0.1884258037339325,0.20598146369433976,0.20594212068464476,0.1895766852061132
13917,16752,15670,14890,18278,14373,0.16463662659984,0.156482995418938,0.2231913262390484,0.15392861270876712,0.3017604390334064
13918,13699,12652,18129,14386,15689,0.1513065597749261,0.17429815055207554,0.3204866159740736,0.14176565515435982,0.21214301854456497
13919,13115,14806,18001,13296,12561,0.1616191493284327,0.19635755883080946,0.24650218094551596,0.16312530582664767,0.23239580506859417
13924,15831,16221,15675,16609,17999,0.26606497753175434,0.19456911724037212,0.1742844846705813,0.19434220313165698,0.17073921742563533
13925,16551,13016,17844,12697,12507,0.1805452685931501,0.18566465377280553,0.21665124060802504,0.18319642047570825,0.23394241655031114
13928,15717,13590,12831,15081,13786,0.20939519348595514,0.20122802034937423,0.2016401820367211,0.19048483167417157,0.1972517724537779
13930,14849,17147,12644,13814,12642,0.2031563210026424,0.1974210974845636,0.19497779635232412,0.19567126184888822,0.2087735233115816
13939,15157,18282,17339,13233,15443,0.17394884674384528,0.2650259496168785,0.18152302759572744,0.20518355475936878,0.17431862128418008
13940,13210,16574,13792,13644,14297,0.22221259314059075,0.17647232699249438,0.1799476286332386,0.19515461722539437,0.22621283400828196
13941,15263,14790,16725,12431,15289,0.1796691427081302,0.2057336794704063,0.18531634112207268,0.19550266461177052,0.2337781720876203
13949,14716,16729,18016,16656,17750,0.18951267091795854,0.23096015951442764,0.20803231501417752,0.18702267522696903,0.18447217932646728
13950,12431,13343,18013,12526,12726,0.15521120394713653,0.2009141626190557,0.17939825003646928,0.2605229770621778,0.20395340633516076
13953,16965,17256,17553,15389,12579,0.03301474621084309,0.29556056913615314,0.32063615849785554,0.3210053188384266,0.029783207316721565
13954,15333,14761,16499,13462,15937,0.21296911800203078,0.18032475443743107,0.18321232500035473,0.16663015185234084,0.25686365070784256
13956,12854,15046,13525,14233,18144,0.19493460013241537,0.19391338457112095,0.20143090274498085,0.19990388560689432,0.20981722694458857
13960,12897,12945,18074,17169,15661,0.22705981695542432,0.17519510683872977,0.19206928101727,0.20011476139042517,0.2055610337981506
13962,14242,15733,16315,14353,16587,0.22936133537415887,0.20152772774600483,0.1954692576175,0.17808699556354046,0.1955546836987959
13969,16523,16180,17469,18177,17669,0.19737651000274797,0.19129519349034674,0.2055537364281578,0.19867654059750403,0.20709801948124346
13971,13722,17597,12853,13308,15093,0.1967230781376699,0.20545405894648314,0.20623453547937257,0.19166256764049733,0.19992575979597713
13975,15860,18241,14367,16422,14549,0.199993312413893,0.19904237763588953,0.200946795708733,0.19951810985211302,0.20049940438937142
13982,14548,13831,12871,16985,17616,0.1997170319603848,0.20771527266767575,0.19779088007544843,0.18425657912200485,0.21052023617448634
13983,16342,17423,17268,16774,13666,0.18197909310745014,0.18409307155830443,0.18263538395568193,0.21282858854788858,0.23846386283067492
13984,16511,14082,15182,18095,17334,0.22723122871794849,0.21814887448099793,0.16645568220716014,0.1895158822386795,0.19864833235521387
13985,16242,14810,14188,17068,17139,0.18853694451500555,0.18752915327463993,0.2148444792516338,0.2219543485791162,0.18713507437960453
13988,17498,15315,13787,14518,13210,0.21386976743384103,0.19337370052055958,0.2292139539004338,0.1844245492942903,0.17911802885087533
13991,16930,14561,15744,13499,13429,0.21646025214533435,0.18805844201134822,0.22937778114804158,0.17653947503301118,0.1895640496622647
13993,17567,15462,14351,16814,12878,0.1802854704872265,0.15940415260952376,0.28773284378346065,0.20464904721667093,0.16792848590311815
13994,16081,15164,13236,17287,14959,0.2352982445008968,0.19284377925619842,0.18695622371800588,0.19778490563566306,0.18711684688923585
13995,17682,18229,13178,17594,12976,0.20712848056941777,0.19950993677358805,0.20945761497961998,0.18966411128450358,0.19423985639287059
13999,16523,17512,13720,17001,14682,0.19460933068442907,0.19874345700581036,0.18552912592404583,0.22541021856706536,0.1957078678186495
14001,16456,17001,14482,16997,18017,0.19487869592717202,0.20122151731083543,0.19949175906381914,0.2122142107481517,0.19219381695002163
14004,17469,18177,16097,13178,13492,0.19791581393241783,0.2060716401743915,0.19375756777824837,0.18944291733086663,0.2128120607840756
14005,17446,17628,16094,13027,13728,0.19553101465634393,0.20101666082997996,0.20057814126898552,0.19849858873664092,0.2043755945080497
14019,15038,14400,13862,17642,13347,0.2010891102111242,0.24799796087175038,0.13491294286101718,0.2224236537704517,0.1935763322856565
14020,12545,12365,17140,17415,15165,0.22020119744907488,0.18402084704747676,0.19124148106304717,0.1981055897220167,0.20643088471838442
14030,18116,16681,17306,15568,12723,0.17244239688172616,0.21395242788741597,0.18772610259564995,0.19384882148497623,0.23203025115023163
14031,17075,17443,18219,18144,17371,0.13525743301143128,0.29451742444608603,0.14313761243445874,0.13642017219379188,0.29066735791423204
14032,15093,13308,13722,16754,17597,0.19923485774964667,0.2138314398635126,0.19535618781970202,0.1961469540087255,0.19543056055841324
14034,15716,14406,16066,13193,13792,0.16979386011481687,0.22260660942119456,0.2402640079452861,0.20590951609493788,0.16142600642376456
14035,18149,13525,13321,14233,18144,0.20103719184450944,0.19997329984231246,0.19402384950552454,0.19414304273237074,0.2108226160752829
14040,16899,13228,15527,16401,18016,0.20699858376464,0.20045891837183608,0.20034106579142774,0.19574439420364242,0.19645703786845367
14044,17139,16729,16394,17750,15356,0.1890820137025563,0.22473807666242737,0.19439711354218356,0.20699677188970508,0.1847860242031277
14049,13743,13157,17272,15806,15179,0.2095950658016833,0.19473508554718766,0.20764615703143283,0.19856737036051617,0.18945632125918002
14050,12437,15899,12740,17519,12683,0.2175145767008112,0.1854300214866562,0.1946610055672557,0.18617195461958547,0.21622244162569146
14051,12917,15854,13551,17384,14145,0.24849355768623863,0.17970529883767214,0.17571147972110984,0.19250634690923435,0.20358331684574496
14056,16729,17750,16700,18079,18016,0.2184961177424436,0.20015955571504937,0.1943253626756337,0.1887672479808184,0.1982517158860549
14057,15695,15028,16681,17306,13102,0.18843360005574425,0.1936950386981152,0.21983595759104135,0.2112394357087033,0.18679596794639575
14060,14828,13494,17341,17995,12971,0.20958183682207288,0.18151465367455016,0.2211175017882681,0.19740955185618042,0.19037645585892837
14062,18230,13183,17873,13434,14408,0.19461508924547816,0.2374548576150361,0.18185184207542585,0.1916963656459321,0.19438184541812778
14064,15412,14898,13784,17315,18109,0.1999719539357333,0.20448355245470862,0.20168286327203389,0.18823363255201805,0.20562799778550625
14071,14898,18109,15412,13784,14064,0.20061334900438904,0.20427442515523828,0.20000057716312583,0.2004588840277411,0.19465276464950576
14075,17928,16386,16203,14291,15521,0.2061723197241883,0.17102156095023288,0.1762818211475271,0.18688471417912642,0.2596395839989254
14077,15855,12408,13700,14646,12593,0.21032605062031523,0.2379786858601451,0.19152115412022006,0.17101538900100205,0.1891587203983176
14085,12891,16719,15366,12497,13109,0.2525491263913437,0.19471754484939768,0.20094077606784888,0.18040497183068768,0.1713875808607222
14088,14477,15808,17454,18177,15206,0.21655003607252543,0.1855867380812539,0.21101584939523116,0.19542193019903334,0.1914254462519562
14092,16700,16418,16705,15061,13168,0.2162777901468031,0.18639889550423555,0.18505955690581896,0.21524795672362237,0.19701580071951988
14096,14912,13712,18073,14911,14171,0.19694470878810116,0.2090113537787778,0.1905209364207713,0.19075511741203696,0.21276788360031287
14099,17940,14891,13183,18116,17306,0.2508416020080784,0.18817007782821196,0.192510367661682,0.18310186926709715,0.18537608323493035
14107,17628,18086,12710,14560,13819,0.19840800844565518,0.23875187766001152,0.1778191712776894,0.19309000007986274,0.19193094253678106
14108,13296,18027,12891,16555,16096,0.17366531995487167,0.18019213831177724,0.23653814732778736,0.18122986385402434,0.22837453055153942
14109,12679,12732,13417,15208,15440,0.16585123110770178,0.16466479957365582,0.2277132109404288,0.19903625272567588,0.2427345056525377
14110,13750,16210,13132,13576,15587,0.2009740758398674,0.19447911434763482,0.19944387942578828,0.20529323255013637,0.19980969783657326
14111,16405,16027,13780,15753,16626,0.20441221493566158,0.19988682161953888,0.20036724535268782,0.2005441846408704,0.1947895334512413
14112,14409,16180,12853,14709,14389,0.19565636926801416,0.20229915977713933,0.2115176864125485,0.19481857169094044,0.19570821285135748
14113,13889,15215,16048,17951,15350,0.2394630580247495,0.18166132366672846,0.18977199092929814,0.17853395844932585,0.21056966892989815
14116,14233,13321,16387,13525,18144,0.20084365459869763,0.19244011190298713,0.1877751764298712,0.2055051019549196,0.2134359551135243
14121,12383,17447,17405,15553,15346,0.18426271578138234,0.24462482280969555,0.19312174202349905,0.17927586389606084,0.19871485548936235
14125,16803,16710,13487,15069,14290,0.19139099082917646,0.2000961981639177,0.1984276754759207,0.1990925340486796,0.21099260148230567
14129,14082,14132,16511,18095,17334,0.21162094491719416,0.1730563940716203,0.22553409842281666,0.19708462176241262,0.19270394082595627
14132,12684,16511,14082,18095,17334,0.17236758249587794,0.21812092279513606,0.21738257088588928,0.19267497268985592,0.19945395113324071
14135,13304,17085,12867,15756,15466,0.22705152514526367,0.1794910152323723,0.18226071026026305,0.22963706446100296,0.18155968490109797
14145,13551,15442,12974,17384,12917,0.18756770907037437,0.21220863842445953,0.16607952932541786,0.22193548475528863,0.21220863842445953
14147,15171,16692,14045,16765,14962,0.2078470031815758,0.2467992297872659,0.1514841033845635,0.24680464175436895,0.14706502189222578
14150,16387,13525,18144,14233,13321,0.188050370202597,0.20580627980705438,0.21361524649265756,0.19980596112920132,0.19272214236848975
14156,14911,15402,17426,16771,14649,0.22878324297715227,0.19194811702439563,0.19943299679870707,0.1889880986221873,0.19084754457755768
14157,16960,15935,14379,17555,16043,0.18232718456786132,0.2157760947508298,0.2071300534980687,0.22853997089034922,0.166226696292891
14159,14961,16401,17186,18118,13135,0.19607950179684597,0.1992647811907158,0.1948388387092476,0.21497803959394318,0.1948388387092476
14167,18127,12614,17329,14440,13682,0.28649699740316625,0.1575200321239526,0.21410123080856344,0.17036596260477968,0.17151577705953788
14173,13831,14548,12871,17616,17995,0.19845502660371245,0.1974658655517813,0.18820949156260852,0.20814729842673693,0.20772231785516074
14175,18213,12721,17813,17506,14738,0.19828551186314292,0.19848815571359824,0.19385386893022952,0.21384644110088705,0.19552602239214226
14178,12597,15241,16112,14013,17470,0.1859758756769699,0.2076050510778572,0.24604793850675716,0.1882786611595177,0.17209247357889815
14180,18167,14567,17053,14937,15820,0.2006839568461533,0.1968668500344526,0.20120350657049688,0.19596476129439705,0.20528092525450023
14188,17068,16182,16180,16523,15078,0.1937552263221069,0.20582526680591598,0.19829926726296707,0.20753406035174515,0.19458617925726493
14189,17512,14502,14287,14682,13527,0.18638147276130476,0.1786710657855756,0.2710695226302504,0.1856692146552026,0.17820872416766662
14191,14887,17581,16458,15769,13577,0.19250283521908082,0.20774026848101537,0.20073634402042698,0.18647833990292148,0.21254221237655538
14194,14276,12921,15615,15078,15719,0.19529630753957067,0.19822943154204775,0.20066929704378866,0.1968088774626857,0.20899608641190717
14198,13357,15683,13355,17704,16065,0.1904413488267018,0.2100770988008626,0.17736770880549418,0.20444410617461245,0.2176697373923291
14205,16053,12895,15780,12736,15119,0.19608374660476796,0.22551298382496085,0.188065690187206,0.1989490470694633,0.19138853231360184
14209,14423,17616,13831,14548,14196,0.1915815782025112,0.2022239993300271,0.21124701850874306,0.2068345408347949,0.1881128631239237
14211,13780,16027,16405,16626,15753,0.19935967009896335,0.20090343655834766,0.19839212269259013,0.20194798412836124,0.19939678652173762
14214,15834,13666,15795,13983,18191,0.19644859449476645,0.1922090431189701,0.2084559051952629,0.20395422447723716,0.1989322327137633
14215,16928,12878,14897,14700,12520,0.1728678789611308,0.2281719318461623,0.16747158686903668,0.23732176369981944,0.19416683862385073
14217,17512,18183,13720,14682,18160,0.21143461688186746,0.18716361157469158,0.21290583681028397,0.21344122760448075,0.17505470712867613
14221,13210,17162,13842,16818,18237,0.222071886261746,0.18494018318985692,0.18981819837948932,0.1799783859404354,0.22319134622847234
14226,15046,13321,14233,13525,18144,0.19238660420787065,0.1916787226815852,0.19872418883858162,0.20469202110589965,0.21251846316606285
14227,17581,16180,13534,17669,17469,0.1966936710537489,0.19712840975018497,0.19642955512288715,0.21064330040934245,0.19910506366383657
14229,18144,12956,15747,17720,14765,0.17324939748885632,0.22538576252235465,0.2294127221900719,0.19216281036315738,0.1797893074355598
14232,17694,17930,15547,16258,16927,0.17507171569261265,0.1934310060482219,0.19617789489669885,0.21536952400498488,0.21994985935748176
14233,16387,18144,13321,13525,15046,0.1928418003295007,0.21905805698278413,0.1976326069321647,0.21105012170064444,0.1794174140549061
14235,12945,15661,12990,13629,12897,0.19423420398732108,0.1957982945902034,0.2101383576182103,0.21149856017444388,0.18833058362982139
14239,18241,13027,16053,16809,14709,0.19274900638015083,0.192592835718886,0.20663578301964172,0.21340978312207845,0.19461259175924311
14240,14657,13002,14320,15121,16119,0.19934651061532993,0.2287572662166938,0.18771302936700926,0.21122525693664387,0.1729579368643231
14243,13239,13740,13960,17790,17169,0.1859731050489272,0.18470210477558408,0.2172692486263131,0.18527429525883649,0.2267812462903392
14257,12347,15396,17242,12355,14326,0.20277384836140874,0.16426717292620532,0.1766292836122182,0.21558620082416058,0.24074349427600714
14258,15547,15039,16258,17930,16927,0.20637891213098505,0.1864237741389054,0.2109646359241791,0.1820836860560277,0.2141489917499027
14261,18144,14784,14757,14035,14461,0.18635002235359574,0.19495020234571375,0.22463155688316422,0.18614786656671617,0.2079203518508101
14262,18269,17674,12691,17703,12431,0.16717245915829967,0.21694209804345257,0.18893278403125377,0.17860156375019112,0.2483510950168029
14273,14482,13531,13629,13228,17029,0.19273518571182136,0.1940805140623684,0.1994751625298773,0.22380462018418917,0.18990451751174384
14277,15506,16706,15554,16515,13663,0.16821607978957326,0.19008488522274947,0.2515675144776895,0.19470418398258035,0.19542733652740737
14282,13534,16523,16201,16456,15032,0.22799487315713682,0.18744475879836678,0.20920282494617304,0.18670594905390323,0.18865159404442014
14284,14280,15347,12535,14873,14143,0.1488728077376073,0.2674154284643903,0.149987828006247,0.2052306693023152,0.22849326648944016
14285,15473,14496,14737,16020,14894,0.1719631773773598,0.16834289995888907,0.2783399711758638,0.22407960035726507,0.15727435113062227
14286,12473,14222,12766,17499,13483,0.19822529514412957,0.206583421961434,0.1822819989041089,0.21395403041841266,0.19895525357191496
